,고객ID,거주지,cluster,A_상반기_가구/인테리어_변화,B_상반기_가구/인테리어_변화,A_상반기_디지털/가전_변화,B_상반기_디지털/가전_변화,A_상반기_생활/건강_변화,B_상반기_생활/건강_변화,A_상반기_스포츠/레저_변화,B_상반기_스포츠/레저_변화,A_상반기_식품_변화,B_상반기_식품_변화,A_상반기_패션의류_변화,B_상반기_패션의류_변화,A_상반기_패션잡화_변화,B_상반기_패션잡화_변화,A_상반기_화장품/미용_변화,B_상반기_화장품/미용_변화,A_하반기_가구/인테리어_변화,B_하반기_가구/인테리어_변화,A_하반기_디지털/가전_변화,B_하반기_디지털/가전_변화,A_하반기_생활/건강_변화,B_하반기_생활/건강_변화,A_하반기_스포츠/레저_변화,B_하반기_스포츠/레저_변화,A_하반기_식품_변화,B_하반기_식품_변화,A_하반기_패션의류_변화,B_하반기_패션의류_변화,A_하반기_패션잡화_변화,B_하반기_패션잡화_변화,A_하반기_화장품/미용_변화,B_하반기_화장품/미용_변화,구매감소
566,704,경기도,6,281.0912409,0,-100,0,-41.78117934,0,-6.723300971,-100,-6.413963905,170.1605049,1.416271421,0,46.59087819,0,-2.455048409,0,139.6103609,-100,415.3356021,0,47.96906419,-100,208.6695065,0,16.22910704,644.5357587,183.0190914,0,-4.732403433,0,4.698924731,0,FALSE
567,705,경기도,6,0,-33.61502347,0,0,-69.41747573,-85.75264254,64.18181818,0,-4.657965212,-22.07963463,429.0133333,-48.39518556,0,-100,-100,-15.47987616,0,-100,0,0,0,-42.18409625,0,-100,16.67715019,3.573062554,-79.94240461,-38.70466321,0,0,-100,-16.28187919,FALSE
568,706,서울시,6,-100,0,0,0,0,-50.60974539,0,0,206.8493151,-26.07662805,186.8478261,-79.625,-95.71465164,-69.42727647,0,-48.89273356,-100,-73.41530055,0,0,0,-64.38416153,0,0,-100,-46.81305781,-68.70466908,-96.0371517,-100,8566,0,-14.53559322,TRUE
569,707,서울시,2,-66.75,0,0,0,-95.57629096,0,-65.77766072,0,-39.70201445,0,-9.041267735,0,-4.176465134,0,-100,0,-100,0,-100,0,3941.359773,0,649.212388,0,-62.07494405,0,-16.3295496,0,356.0339422,0,-100,0,FALSE
570,708,인천시,6,1200.080511,-2.7,-45.72081787,0,61.89344364,-54.88430795,-61.93519962,0,199.4740239,94.02401895,-47.22315995,0,9.267921514,0,-8.396568262,-88.82258065,0,0,2639.792929,0,476.8621844,-39.46535603,1161.105641,0,106.4087093,-59.29768609,-25.48224596,-100,-10.01845601,0,-22.080321,-65.23333333,FALSE
571,709,서울시,6,268.3480176,0,0,0,-30.63564728,0,0,0,-45.45479476,0,-41.60759088,0,37.62476589,0,-1.783649172,0,-92.7258466,0,0,0,-26.66012051,0,-100,0,-12.27404397,-100,-80.66167945,0,845.6285714,0,79.81764706,0,TRUE
572,710,서울시,6,0,140.3409091,0,0,0,-44.84690774,249.9524892,-84.98445772,-93.51219512,-8.372561175,-93.26684896,-7.992909424,547.5,142.2950617,-100,92.74748733,0,17.12974349,0,0,0,-57.3900798,-96.53255156,-90.11385659,-90.27777778,-28.45111958,-98.67574726,51.99929602,-100,670.4532078,0,1072.138194,FALSE
573,711,부산시,6,233.8031915,0,-100,0,-65.18125825,0,1103.479251,0,-29.76143814,0,-36.08264765,0,-80.10085688,0,411.1111111,0,-62.83514284,0,0,0,1367.91584,0,105.5607974,0,-39.19576311,0,-75.14020795,0,-32.29336516,0,-89.94531124,0,TRUE
574,712,경기도,4,-84.63348491,-60.83916084,0,0,-49.91333482,232.3921085,-97.55244755,0,79.06367982,1.841383952,-42.50773139,0,-2.745439064,0,291.3,0,-24.30730961,0,-31.62080537,0,66.30478156,-59.12,-100,0,-4.472288584,91.18347878,79.33325612,0,92.48010129,0,-10.91197822,-1.426786954,FALSE
575,713,인천시,6,-91.63704338,0,1809.74359,0,-53.67711053,0,108.9384055,0,-63.15889854,0,-43.50665974,0,101.9078547,0,-76.97299846,0,-67.99572328,0,-58.90851133,0,-19.55982356,620.3024911,24.50568613,0,-22.46456377,320.9101816,-26.66592593,0,41.12343603,0,-62.73602735,0,FALSE
576,714,경기도,4,-98.64209505,1807.5,0,0,-100,39.75728155,-90.57077626,0,0,-17.81915328,140.5088318,-54.52554745,95.75862069,0,-41.1800266,38.34170854,0,-91.97247706,0,0,-100,-77.74653979,0,0,0,27.29952262,-57.9944489,-7.436235708,-76.19283658,534.7457627,958.75,629.1666667,FALSE
577,715,서울시,6,-43.99614431,0,-49.7458503,0,319.7466828,-100,-90.20031276,0,11.86251155,-93.56238664,-59.52947471,-100,93.3456708,0,-41.15226656,0,3135.61,0,-90.02249489,0,-77.14273023,-100,-83.17052426,0,5.046460923,-88.16040038,83.43730871,-100,-26.87901827,0,-53.820091,-100,FALSE
578,716,경기도,2,-100,0,0,0,939.6944444,-6.879772421,0,315.625,-22.56706521,4.219654158,-70.71987278,-98.25262107,-83.23264441,20.2259887,-89.29840093,-54.51664025,0,0,2947.882353,0,68.70777778,-24.96648194,0,78.14910026,-59.71036964,-18.98462112,25.73587003,-81.62230769,-29.60576229,-30.61135371,-83.59336585,-81.62707838,FALSE
579,717,서울시,2,-90.61472238,0,164.6464646,0,776.8817204,0,-100,0,-23.29890015,0,-89.50385225,0,-45.95952726,0,-53.53996957,0,16.59041394,0,0,0,18.00073066,0,-55.1006192,0,3.662585258,0,-36.04033513,0,-46.28928562,0,-39.59179281,0,TRUE
580,718,경기도,6,-5.696400626,0,254.6224944,0,498.0818584,0,25.37593985,0,-15.1653037,-100,10.73845687,0,-59.61026281,0,0,-100,-93.89340448,0,-100,0,-89.33888994,0,-59.43472585,0,-50.70273003,-60.21317856,-54.02506112,0,79.36615313,-100,0,-30,FALSE
581,719,서울시,6,0,-100,0,0,114.2363112,30.4061141,0,-73.44117647,-29.96479464,9.216980025,-25.43315508,0,-100,-95.8984375,0,87.52574103,0,0,0,0,183.7026316,-21.86053826,0,0,-6.792786238,-21.92504909,1007.4,-71.68848168,507.6,1.25,0,-3.538271605,FALSE
582,720,인천시,6,-100,155.1898734,0,0,0,9.872842523,0,-100,0,-32.93867779,0,-60.84745763,-12.82571912,-79.16067146,0,31.33809166,310.6666667,-48.20995399,0,0,0,-11.26704878,-100,-100,0,-26.15899748,0,119.6747967,-100,-83.03030303,0,-41.09994914,TRUE
583,721,경기도,6,0,61.53846154,0,0,0,-15.54751064,0,0,-100,31.00402641,0,-72.3580786,0,-36.94262295,0,-59.58289612,0,-74.42984152,0,0,0,-46.97605233,0,0,0,10.80351568,0,-15.30050688,0,-78.74233129,0,-20.45311799,FALSE
584,722,경기도,6,0,-100,0,0,0,-18.1893473,0,-92.85714286,0,38.29948834,0,-92.12021858,0,0,0,-42.48688353,0,-94.24180791,0,0,0,-52.77359091,0,-100,0,-42.64087154,0,-33.77631579,0,500.603211,0,-82.88372093,FALSE
585,723,인천시,6,-32.43703704,0,0,0,-82.62980445,-92.09772536,-42.90671169,-100,-60.3971952,-40.79006728,-58.13713697,0,-97.87804018,-100,0,-100,-83.55852317,-100,0,0,0,-52.73521409,-91.24920736,-100,-31.74258992,-29.16975598,273.0291247,-100,17.10031277,0,-50.18640351,-100,TRUE
586,724,서울시,6,0,0,0,0,0,-16.38035126,0,-96.81818182,0,146.720802,0,-39.63144963,0,0,0,-93.05854241,0,624.1666667,0,0,0,-36.74104046,0,0,0,-31.7585008,0,23.36633663,0,0,0,-93.08874376,FALSE
587,725,서울시,4,0,0,0,0,0,-20.283054,0,0,75.43544374,-27.38481692,0,0,0,0,0,-100,0,0,0,0,0,-27.08441874,0,0,-17.98868636,-14.44485419,-74.79887369,-100,0,1124.351852,0,-82.86713287,FALSE
588,726,서울시,4,0,182.5688073,0,0,0,-42.36913726,0,746.5333333,762.1518987,-15.05322827,-50.75098814,-27.20604099,0,-98.21017643,0,80.03943445,0,8.987341772,0,0,0,-86.75900331,0,949.0666667,-35.51369863,-28.40398971,0,-66.16170213,0,-79.48781623,0,-53.33980194,FALSE
589,727,서울시,2,-53.63834423,0,0,0,-84.98568852,-25.0922732,-38.987614,0,-47.45975266,2.443169088,-59.91338018,-37.04807325,-89.96601914,-100,-24.38879457,33.94230769,-78.81087719,223.2214765,-100,0,804.1847489,-39.7549505,-36.19454774,0,-12.99992929,-37.34468736,-70.98193434,-50.98451327,-44.65510604,40.5982906,-61.10703455,-3.139534884,TRUE
590,728,서울시,6,136.2348697,0,707.2524533,0,-6.677109974,0,13.23807129,0,-24.73168449,0,95.56776826,0,-35.3344331,0,-73.3604212,0,-41.7871484,0,0,0,185.5139241,1254.453524,0,0,-33.15315315,77.65968125,14.1128236,0,-8.952983339,0,-90.81621813,0,FALSE
591,729,서울시,6,0,-100,-100,0,-43.93373417,-54.95897781,-29.92441347,0,-60.09490853,-55.67026964,-61.7073629,0,748.54,0,17.33870968,0,-55.38860104,0,0,0,322.5553663,-86.00510142,71.00200401,0,-17.45321338,-27.36736341,-18.58601045,0,-50.53980152,-100,-13.1670078,0,TRUE
592,730,서울시,6,442.8191489,0,-57.02022205,0,-79.18060675,-40.80736962,-74.03648664,-55.64885496,-17.65591398,-26.76061624,188.8405015,48.3273703,948.3342814,975.2,-81.95418502,-25.20303376,-100,180.2811245,-25.12658228,0,-85.53259141,-65.36243105,24.3606735,22.99405646,-28.06823671,-43.32081395,-30.02210344,49.14990859,-97.81624136,-67.36196319,-100,317.492489,FALSE
593,732,경기도,6,-9.047743147,0,10159.2,0,73.09006184,-19.61247637,-80.60509006,0,16.72224469,-95.85446671,23.56313764,0,-63.87962332,0,-100,0,-75.21083658,0,-47.93150685,0,5484.257384,-100,-73.3754727,-100,-32.91946077,0,60.63774431,0,-51.81887772,0,225.2226415,0,FALSE
594,733,서울시,4,-76.31313131,1395.5,-84.03770143,0,301.1235955,22.55637079,0,718.7878788,-60.28056654,-0.899553671,-44.98449684,-79.6015625,-4.73825197,68.91715443,-58.92205784,-55.16815202,0,-75.4379562,-41.07744108,0,2103.703704,-41.18753949,-20.95283019,-92.93333333,-62.9337884,-29.55970061,-82.88905394,-67.40786241,-97.73546376,-66.9568866,-100,-59.57851197,TRUE
595,734,서울시,2,0,1534.670487,0,0,0,83.43442623,50.84193805,-63.6,6.689189189,44.82698736,-66.64527515,10.79754601,-100,-33.97727273,286.5843621,-89.5,0,-60.88946459,-100,0,0,73.22092223,0,-100,2.70223454,-8.598692313,-65.1026393,19.54154728,-54.0625,-64.76404494,-85.71367703,-35.03699284,FALSE
596,735,서울시,4,-80.18810592,0,0,0,-4.017033357,-23.43582135,-100,-100,-24.04408295,0.1351228,78.98209994,-100,-91.4858374,-100,-53.10804598,0,19.53027378,-100,378.346915,0,-4.246447169,-40.82415048,-42.8440367,0,41.42625363,-42.30784141,77.0424484,0,-69.56472815,-100,-40.43965517,41.55555556,FALSE
597,736,부산시,6,-100,0,0,0,-100,0,-100,0,-34.53159714,0,-41.06938844,0,39.7202852,0,-100,0,18.0498615,0,-100,0,502.2332586,0,0,0,18.5689212,0,-16.58899033,0,-49.55277339,0,-100,0,TRUE
598,737,서울시,2,0,0,0,0,-62.57861635,-51.37207756,0,0,141.6382683,246.1027519,118.0525547,-72.25179856,955.3846154,0,0,-36.63157895,0,0,-100,0,-92.39655172,1187.757313,-100,0,18.30291524,-29.86925387,285.320122,31.29077353,188.0544872,0,-100,90.6091954,FALSE
599,738,서울시,6,0,58.94495413,0,0,0,-5.978471475,0,148,393.081761,45.38440547,435.0757576,0,79.44915254,-46.27906977,0,-44.4418276,-100,-65,0,0,0,-37.43986575,0,-100,99.05633803,-48.79475805,-71.18523776,-100,2501.392754,45.33898305,0,227.9266851,FALSE
600,739,경기도,6,0,-14.41274546,0,0,0,-21.38111199,0,21.48550725,-100,12.07153475,-72.25925926,-52.87774679,1255.789474,2661.5,0,-53.24403886,-100,-90.11632069,0.404040404,0,-100,-61.15974794,-100,0,-100,-19.76169121,167.3481481,0,0,43.26750449,0,356.2892224,FALSE
601,740,인천시,2,-100,-10.64356436,0,0,0,-47.07032385,0,0,0,-10.11761498,0,-23.12883436,0,-53.52941176,0,-60.36543422,0,-100,0,0,0,-42.7193455,0,-100,0,-49.71188342,-100,121.2765957,0,-14.48913805,0,-10.34224098,FALSE
602,741,인천시,6,-100,-100,0,0,0,-66.80768756,-100,-51.53846154,68.41176471,1.48143802,45.40268456,-100,-84.89208633,-67.39603327,0,-56.12501476,0,-57.62119504,0,0,0,-47.03650944,-100,-30,-85.41666667,-8.720625119,-66.48044693,-37.61658031,-75.54585153,-81.59536542,0,-11.19446407,TRUE
603,742,서울시,6,31.57113985,0,188.6982249,0,55.49225308,-54.16906406,182.9661017,0,-21.6351037,-69.25905165,-29.0573262,-89.88607898,-57.96467427,0,-100,-56.75675676,35.17893871,0,0,0,2322.633745,-74.97821878,0,0,-68.23121637,-55.28746646,20054.225,-100,220.32,0,-36.05661882,370.75,FALSE
604,744,서울시,6,0,-100,0,0,0,-58.70414201,0,12.50968242,-73.70465034,-44.67191729,-10.35087719,-100,0,-91.26092385,-100,0,0,-66.26326964,0,0,0,1.267894737,0,218.9516129,-81.95064506,5.597806496,0,0,0,-89.0625,417.8571429,-52.7027027,FALSE
605,745,광주시,6,187.3093382,0,0,0,-59.39079879,14.60850652,0,0,-41.52703035,27.00160772,0,0,-100,-100,0,-100,-1.008930247,0,0,0,811.4666595,-62.58237396,0,0,-50.34572056,-45.66214128,32.40587109,0,0,-100,0,-65,FALSE
606,746,서울시,6,-84.85566477,-67.35576923,0,0,147.6702914,-98.78594249,-58.49873991,0,-1.403162055,109.5840964,17.25844358,0,383.3867551,0,-52.91324962,0,-81.51437903,0,22.05128205,0,-16.5127549,39.19301713,-33.51668442,0,546.2121662,-82.66109802,24.3556779,0,-23.64352381,0,77.15163934,0,FALSE
607,747,경기도,6,238.6980193,0,543.3126676,0,-87.57860317,26.47001304,401.7894508,0,-19.93649025,35.40873693,-39.49718365,4.564315353,21.61042308,313,-25.99254023,-28.51372788,-86.95672253,-100,-95.81946034,0,78.65211375,-53.00891266,-73.42653252,-100,27.30805761,-29.36669439,13.22146686,-12.63157895,-64.58328746,0,39.90562985,-57.2,FALSE
608,749,경기도,2,0,0,0,-100,0,-31.54040404,0,0,517.75,-50.13379133,2990.85752,0,0,0,-4.545454545,80.88,-100,-100,0,0,0,-61.28719086,0,0,-70.73578595,-75.71305482,-100,-100,0,1203.448276,-100,-100,FALSE
609,750,인천시,6,0,-2.222222222,0,-100,0,-42.6836471,0,-78.99322362,0,-29.25930623,0,-57.39972337,0,299.4594595,0,341,0,-46.49265341,0,0,0,24.69524184,0,-100,-21.74929841,-18.86790571,0,-98.50299401,0,296.2193823,0,133.3333333,FALSE
610,753,서울시,6,0,0,0,0,0,0,0,0,-83.67419056,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.76266867,0,-100,0,0,0,0,0,FALSE
611,754,서울시,2,-57.85295321,0,-87.16666667,0,5.221404026,-62.0242915,30.43890946,-33.33333333,-73.9279621,-80.45337883,-68.87520761,-100,-33.15321426,0,-59.57728406,0,-99.38990826,0,-97.90270547,0,-90.65153649,40.68739771,-13.26943438,0,-59.96380282,-68.96486718,-53.39327686,-100,48.03634446,0,-61.08795531,0,TRUE
612,755,경기도,4,-60.07010835,0,0,0,923.4304473,43.84762817,3.331950763,-100,8.228889403,55.84631395,-68.12480988,651.7134831,75.72052117,0,-46.96969697,-8.821656051,-90.25444429,-70.37037037,-72.43786652,-100,-98.80532253,-51.56255107,270.6680121,-83.70149254,-1.514812976,-27.0084121,-51.38205485,-17.02964652,-31.8057357,-29.09090909,46.65130296,-48.04208065,TRUE
613,756,서울시,6,-50.81081081,0,0,0,-62.46376812,-30.63859649,0,0,-63.65027966,-68.85234685,25.91233498,-100,-12.14143161,0,-70.87698784,0,-26.87338501,0,0,0,-96.46841274,130.4909091,-69.10503865,0,4.293913043,-45.71683699,-54.94906207,0,34.30900269,0,-62.67245266,-87.65925926,TRUE
614,757,서울시,6,0,0,-100,0,663.1820628,0,23.97689717,0,-31.24959557,-100,54.84235386,0,-57.26975697,0,-52.16060921,0,933.4210526,0,11119.05505,0,420.5581301,0,-68.84536044,0,-11.35208257,0,175.4649496,0,169.4364772,0,15.87216249,0,FALSE
615,758,경기도,6,1546.318937,0,-38.93793421,0,-67.84616029,-92,-41.16637706,0,32.65647117,-91.29882277,-16.93109555,0,-51.0318354,0,-24.76596381,0,244.8807896,0,-100,0,419.8820327,-8.581363004,1012.419831,0,-26.33155749,24.41354262,163.3533823,0,-24.46798087,0,65.66933838,0,FALSE
616,759,경기도,6,-14.14409222,-71.73248408,-9.051969697,0,-16.87279375,-15.43163296,-100,-100,-41.69062759,-59.32369879,17.05441837,0,0,0,116.1764706,0,2209.168317,-28.51515152,293.6147288,0,-60.89430894,138.8976693,0,0,-25.87556441,-3.75242368,174.6112638,-100,14.79818692,-30,152.1745152,0,FALSE
617,760,경기도,6,0,0,0,0,0,-8.637825197,0,0,-17.8629783,33.2060937,-90.65427509,0,-88.93428064,-30,0,-75.02744237,0,0,0,0,-100,-60.48411498,0,47.10144928,-68.76677134,-11.46873721,-67.23304231,136.6,0,0,0,-67.77321049,FALSE
618,761,서울시,6,0,0,3399.936364,0,0,-100,0,0,-100,-100,-100,0,0,0,0,0,0,0,-100,0,-100,0,-100,0,61.28624535,0,-100,0,0,0,0,0,TRUE
619,762,서울시,6,-100,0,0,0,0,-96.96239151,0,0,15.26946108,33.22393957,-52.92714378,-100,-100,0,0,-100,-89.00284091,-100,0,0,-100,-72.28346457,-100,0,85.9375,16.76322944,-100,-94.19889503,-100,-95.89333333,0,0,TRUE
620,763,서울시,6,-54.37392796,118.9534884,0,0,-79.09358338,-79.05063017,-53.14572101,0,-8.562132437,-22.25645508,-68.52773949,-72.36963696,-69.65704036,-95.36423841,4.572368421,-100,-89.32347826,0,-100,0,-59.86842105,-73.76315789,-56.02641685,-100,-56.31302479,39.98713003,-67.57794478,-100,-64.13087248,0,213.3660422,0,TRUE
621,764,광주시,4,-56.33972035,0,-48.9893617,0,-71.21299521,85.42857143,-91.66099387,0,-19.18670658,8.148017219,-41.45504193,0,39.81080757,-100,-82.93439716,-52.36294896,-79.07297629,0,-28.13550556,0,-70.2039356,94.37584803,-16.22807018,-100,-60.69008007,-38.39362456,-37.45372642,0,-74.04525909,0,0,-84.48920863,TRUE
622,765,대구시,6,21.49442146,0,0,0,318.6792453,-100,-100,0,58.49416556,0,77.43196988,0,578.6440678,0,455.2891996,0,284.5298392,0,3991.410256,0,-91.12052634,0,57.13189007,0,-10.50118377,0,67.72064393,0,761.8644068,0,48.28804066,0,FALSE
623,766,서울시,4,-22.39731555,-21.21076233,0,0,0,4.672474451,0,252.9166667,-73.35958005,2.827813536,19.08699809,-35.56410256,46.80555556,0,0,-88.41212121,-100,-36.65839537,0,0,0,33.27628883,-10.91950262,-47.99196787,946.2264151,-15.46614483,-86.94915092,0,-5.120481928,-52.75,0,-83.76146789,TRUE
624,767,서울시,6,0,0,-79.3814433,0,34.9873631,-100,-23.87566356,0,-35.76923077,-100,-90.60491627,0,9.28057554,0,102.7586207,0,99.96335318,0,0,0,-1.266169752,0,-55.84276424,0,-82.69765421,0,9.337807606,0,-72.50689655,0,36.50793651,0,TRUE
625,768,서울시,6,0,0,0,0,48.7309399,0,0,0,27.32359331,0,2040.982456,0,0,0,-73.4,0,-77.77217742,0,-100,0,-20.02031196,0,-54.91525424,0,-15.31731891,0,49.57578646,0,-22.92929293,0,-46.01109741,0,FALSE
626,769,서울시,2,-100,0,0,0,-76.31750163,41.71457136,209.1098684,-100,85.23208576,-23.10560392,-1.753859551,-18.60465116,-64.67418514,-9.677419355,0,36.95652174,0,37.40740741,0,0,0,-2.864732325,0,0,43.19887226,-40.79024365,-71.38655914,151.2921348,-85.11980712,48.75,0,-100,TRUE
627,770,서울시,6,-91.77438308,0,-100,0,-68.4818428,0,-84.29656198,0,-54.50869364,0,-46.83842103,0,-19.78590396,0,2.087754517,0,1774.6,0,-100,0,-88.77016431,0,-55.70925684,0,10.829549,0,-32.16230182,0,-93.55473339,0,550.6092504,0,TRUE
628,771,전라북도,6,-6.541666667,0,0,0,0.099472494,-86.81956155,0,-100,-33.9949899,-72.58430311,-44.43747411,0,-75.90817033,-59.30232558,-100,-100,86.88864865,131.2121212,302.020202,0,-90.66011236,260.1351351,-69.73126946,0,-61.87479818,-42.50080546,-69.2793954,0,-15.93328684,0,-100,-100,TRUE
629,773,서울시,6,0,0,-100,0,-8.907100649,-100,-66.94396868,0,-43.45255698,-93.99579647,208.2451477,0,-76.9,0,-31.50202429,0,-93.9779766,0,-100,0,-22.56723762,-86.84073107,-100,0,-42.37321659,-48.69694498,-91.67589372,0,-100,0,-40.96886314,0,TRUE
630,774,경상남도,6,0,0,-100,-16,-78.13696422,193.9834189,-79.87361769,-100,-74.41702618,12.2917759,-54.78642715,0,-78.02480916,0,-85.87456984,-100,-87.75070669,-6.927374302,0,0,-38.95588235,99.3367656,-38.28707719,-58,-2.918073315,-44.35023857,-33.6439483,0,-98.03191641,-100,163,-55.91489362,TRUE
631,775,서울시,6,-57.73517987,0,0,0,93.40463458,-100,-40.68099053,0,72.12071171,-100,-68.57985531,0,-15.33226453,0,-72,0,-93.93761468,0,-72.61574074,0,-85.69256757,0,154.3059392,0,-6.748563274,0,-17.06731846,0,-0.384858614,0,-32.5,0,FALSE
632,776,경기도,6,0,-100,0,-100,0,-28.12406423,-91.05839416,0,2234.5,12.07438788,-97.38033072,-9.604316547,-100,-53.57740586,0,-34.23456514,0,-4.724832215,-100,0,0,-50.14394188,0,-94.42477876,-100,-24.94992779,-100,-76.13995485,0,84.13678065,0,-60.8913649,FALSE
633,779,경기도,2,-75.74679644,-95.15810277,-95.59879141,-100,474.8970209,-36.07167125,421.1289092,0,-52.24937019,-4.06633016,-31.23451528,-76.63508297,-10.87369641,-69.43231441,-52.62767662,-49.65275212,-68.99028803,-100,-100,0,445.2369009,-47.54897819,0,0,-48.00204518,21.66955784,69.52707554,183.9842767,-95.75713906,1375.894737,-54.1229915,-94.61305008,TRUE
634,780,부산시,6,0.324165029,-92.95138889,-77.05882353,0,-67.01120245,126.677116,-23.667938,0,-31.41537616,52.46229645,39.15390021,-83.63102233,280.4531627,-16.77777778,51.38633172,156.1717172,8.930844882,16.03311258,-100,0,-99.28207003,-33.11287836,-9.189094977,0,-63.32673961,59.70046079,-6.802785825,-71.19590873,-46.25578438,-27.51898734,-39.36305732,525.2016129,FALSE
635,781,서울시,6,-6.730358705,0,0,0,-55.12950369,0,-19.86754697,0,-60.60499003,357.0222222,-20.61618894,0,353.1140284,0,-87.42894371,0,-95.42852131,0,0,0,-0.487921863,136.2640902,-71.429142,0,-45.83490367,957.1283333,-37.911405,0,-89.40619669,0,-77.88284985,0,TRUE
636,783,경상남도,6,2224.246425,0,-17.58666667,0,163.1164349,0,-43.27717293,-100,-20.92853301,0,-55.95567514,0,-43.91650137,0,-34.82164822,0,107.2825702,-100,-77.36089645,0,-70.69796062,-100,58.12897895,0,-43.51027057,-100,-85.37521051,0,58.07058252,0,598.0821918,0,TRUE
637,784,서울시,6,-61.54929577,0,-98.49137931,0,675.7719647,0,18.41113056,0,-46.32385706,-100,-83.55661715,0,-19.34711744,0,-58.21460462,0,318.971246,-100,321.3765886,0,19.18030056,0,-46.11260776,0,26.51018133,0,-46.18751567,-100,1776.636471,-100,-90.5698839,0,FALSE
638,785,경기도,2,-100,0,-56.76219512,0,-65.58969277,0,-19.80673315,0,-55.63102192,0,89.35084499,0,97.17377049,0,38.64532936,0,192.4267101,0,-49.41619844,0,-39.44942701,0,-48.83030094,0,-62.16722981,0,18.40394609,0,1.215415543,0,-6.572580645,0,FALSE
639,786,부산시,6,4023.051579,0,0,0,1411,-83.57249626,14.49858053,0,-32.72547216,0,-58.91110054,0,-69.07910011,0,-55.01440922,0,2482.513453,0,0,0,589.417122,-27.60273973,-79.84295313,0,381.225,0,144.9903056,-89.0167364,-29.94728604,0,-61.69291339,0,FALSE
640,787,부산시,6,144.6776316,0,0,0,-90.69876003,0,-61.41556483,0,-20.96940079,0,49.98864604,0,-41.59979156,0,-26.5658724,0,-71.81887367,0,0,0,-35.73079325,-58.04288632,41.47277228,0,-33.20826937,168.9611239,30.53830979,0,-11.04617385,0,102.1689786,0,FALSE
641,788,서울시,6,-72.74210619,0,0,0,1594.388889,0,-87.22807018,0,-77.55163263,0,-22.31774187,0,-35.81711461,0,-54.68483816,0,-60.73891626,0,-29.51533136,0,-10.34685864,610.9468085,11.1322314,0,-48.21701211,0,344.0131626,0,-48.70102114,0,-55.74398152,0,FALSE
642,790,인천시,2,0,-100,0,0,0,-35.64636752,0,-83,0,-30.25736993,0,0,0,-100,0,177.734104,0,-77.6071887,0,0,0,-63.50649351,0,0,0,-42.91842182,0,-51,0,0,0,-96.33507853,TRUE
643,791,부산시,6,770.6025641,0,0,0,-67.42783283,-100,-85.3425371,0,-28.65180266,32.8539314,21.91483885,-37.14285714,-6.921476859,-100,33.63636364,-100,53.20754717,0,1036.333333,0,-1.468048359,-100,57.97230114,-100,-79.45071036,-75.23603816,16.07755127,-92.80373832,-42.24459964,-100,0,-79.84084084,TRUE
644,792,경기도,6,-15.55854072,0,0,0,-5.692657774,0,-0.840292725,0,-22.92517915,0,-34.59747038,0,551.1087936,0,45.28527795,0,-100,0,0,0,-38.06630047,-100,8.633908185,0,-43.37446617,0,-66.07236196,0,-25.39451127,0,-44.78322772,0,FALSE
645,793,경기도,6,0,0,0,0,0,-80.31665611,0,0,0,-21.16859629,0,-100,0,-100,0,-84.84899329,0,0,0,0,0,-85.62111801,0,0,0,-97.74560913,0,-100,0,-100,0,-100,TRUE
646,794,서울시,6,-45.74362499,0,0,0,-100,0,-79.85705604,0,-67.29641306,-100,-59.28261196,0,9.451664102,0,53.64285714,0,2.349348534,0,0,0,-83.95892833,0,-51.53892999,0,-16.72147257,0,-35.44171438,0,339.5169115,0,-67.92808511,0,FALSE
647,795,경기도,6,-100,0,-73.22018349,0,25.92630765,-100,-82.24553835,0,-27.58039514,-100,17.74761051,0,-89.11459821,0,-78.17925415,0,0,0,258.1989059,0,55.11917338,0,-9.158094899,0,30.69708535,-100,412.964658,0,-41.11634999,0,189.1274375,0,FALSE
648,796,인천시,6,-78.08423637,0,-100,0,2101.07451,-19.78367591,-63.97071586,0,110.0340609,-39.07077993,227.5512602,19.31818182,-27.80638995,0,-34.83765903,-28.58569807,-27.4528231,-67.64444444,0,0,2065.410596,8.716792506,-94.91796282,0,-46.31578947,-40.0576016,-50.95128073,-100,380.8363636,5011.029412,-100,26.54676259,FALSE
649,798,서울시,6,0,0,0,0,0,-100,0,0,29.11111111,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
650,799,서울시,6,-1.333542928,0,0,0,-86.95586571,-41.40673575,-100,0,-52.7473948,52.98367604,-53.67676885,0,-100,0,133.0909091,94.6,-26.32279534,0,0,0,-61.98087819,-17.93167373,0,0,-67.62626963,-44.00742412,133.0852731,0,233.6145251,0,282.2751597,0,FALSE
651,800,경기도,6,0,267.8723404,776.0903427,0,-22.94383785,-11.65250499,0,0,-54.34457103,71.39548189,-38.16118936,0,106.5624843,0,-55.70342205,-23.42301325,-100,0,61.3559322,0,-13.47251114,-15.01642527,-100,0,-22.36641878,-37.90769282,-86.56023315,0,-56.91892978,0,-13.03789689,-100,FALSE
